#Simulated, normalized, high-resolution spectrum of a GRB
3083.32	-0.029
3083.37	-0.015
3083.42	0.014
3083.47	-0.019
3083.52	-0.025
3083.57	0.010
3083.62	0.017
3083.67	0.019
3083.72	-0.028
3083.77	-0.039
3083.82	0.032
3083.87	-0.041
3083.92	0.013
3083.97	-0.051
3084.02	-0.003
3084.07	0.017
3084.12	-0.099
3084.17	0.075
3084.22	-0.029
3084.27	0.040
3084.32	0.015
3084.37	0.036
3084.42	-0.009
3084.47	-0.019
3084.52	-0.015
3084.57	0.074
3084.62	-0.029
3084.67	0.069
3084.72	0.029
3084.77	0.026
3084.82	0.026
3084.87	-0.011
3084.92	0.020
3084.97	0.041
3085.02	0.002
3085.07	-0.009
3085.12	0.004
3085.17	0.183
3085.22	0.270
3085.27	0.319
3085.32	0.334
3085.37	0.397
3085.42	0.434
3085.47	0.452
3085.52	0.348
3085.57	0.451
3085.62	0.411
3085.67	0.381
3085.72	0.337
3085.77	0.364
3085.82	0.397
3085.87	0.428
3085.92	0.445
3085.97	0.447
3086.02	0.446
3086.07	0.501
3086.12	0.515
3086.17	0.551
3086.22	0.556
3086.27	0.595
3086.32	0.643
3086.37	0.537
3086.42	0.266
3086.47	0.035
3086.52	-0.031
3086.57	-0.006
3086.62	-0.018
3086.67	0.011
3086.72	-0.072
3086.77	0.033
3086.82	-0.037
3086.87	-0.022
3086.92	-0.069
3086.97	-0.060
3087.02	0.029
3087.07	0.000
3087.12	-0.052
3087.17	-0.011
3087.22	0.025
3087.27	-0.026
3087.32	0.008
3087.37	-0.023
3087.42	0.060
3087.47	0.009
3087.52	0.079
3087.57	-0.009
3087.62	-0.059
3087.67	-0.023
3087.72	0.011
3087.77	0.007
3087.82	0.000
3087.87	-0.001
3087.92	0.011
3087.97	0.011
3088.02	-0.016
3088.07	-0.009
3088.12	-0.066
3088.17	0.017
3088.22	0.018
3088.27	-0.027
3088.32	0.047
3088.37	-0.029
3088.42	0.038
3088.47	0.006
3088.52	0.024
3088.57	0.030
3088.62	0.037
3088.67	-0.052
3088.72	0.034
3088.77	0.043
3088.82	-0.014
3088.87	-0.006
3088.92	-0.049
3088.97	-0.019
3089.02	-0.009
3089.07	-0.053
3089.12	-0.026
3089.17	-0.024
3089.22	-0.015
3089.27	0.035
3089.32	-0.041
3089.37	-0.032
3089.42	-0.016
3089.47	0.001
3089.52	0.018
3089.57	0.017
3089.62	0.012
3089.67	-0.001
3089.72	-0.013
3089.77	-0.066
3089.82	0.055
3089.87	-0.039
3089.92	-0.010
3089.97	-0.047
3090.02	0.004
3090.07	-0.028
3090.12	-0.044
3090.17	-0.003
3090.22	0.034
3090.27	-0.028
3090.32	0.030
3090.37	-0.045
3090.42	-0.049
3090.47	-0.004
3090.52	-0.011
3090.57	0.267
3090.62	0.688
3090.67	0.891
3090.72	0.857
3090.77	0.913
3090.82	0.923
3090.87	0.960
3090.92	0.895
3090.97	0.906
3091.02	0.808
3091.07	0.901
3091.12	0.827
3091.17	0.831
3091.22	0.773
3091.27	0.634
3091.32	0.552
3091.37	0.507
3091.42	0.487
3091.47	0.424
3091.52	0.515
3091.57	0.501
3091.62	0.527
3091.67	0.648
3091.72	0.706
3091.77	0.775
3091.82	0.830
3091.87	0.846
3091.92	0.941
3091.97	0.864
3092.02	0.902
3092.07	0.920
3092.12	0.824
3092.17	0.891
3092.22	0.871
3092.27	0.790
3092.32	0.714
3092.37	0.638
3092.42	0.602
3092.47	0.534
3092.52	0.514
3092.57	0.479
3092.62	0.339
3092.67	0.334
3092.72	0.300
3092.77	0.214
3092.82	0.255
3092.87	0.154
